q_source_id,m_source_id,tag
spotify_apidsr__2O8oVjrKLKa6pTivgeDsni,spotify__5jJSco4iUg7uDN28OzeLes,valid
crawler_believe__41233906,crawler_prosieben_commercial_s3__546E0FB1-2F7E-4D06-9158-5AFB725B7DF1,invalid
apple__1499186150,spotify_apidsr__5EZGy7ANCe9ErB2Q6ec5Sm,valid
spotify_apidsr__02jiq8QSr8bggxcvQrHCD1,spotify_apidsr__0WQFh7OrSf28lkpL2Pkn2w,valid
spotify_apidsr__2ZOk5Zvhic9Zmmy8DkM0BM,youtube_dsr__A878925019668051,invalid
crawler_selmi_ftp__c124486826226806b8d7b242ee3be7d7,spotify_apidsr__7tdKY6446inYowN1jJtmrG,invalid
crawler_selmi_ftp__c52d14f1ee676b57d473c56cdb8a8e7a,apple__1496907912,valid
spotify_apidsr__2W5xmoxcKHB3uGto5v4lIH,crawler_selmi_ftp__638d878d11ff0a42bc36eb882b1d3d64,invalid
youtube_dsr__A552310019946020,spotify_apidsr__7JL2BYNeSbvaom6vk1ktij,valid
youtube_dsr__A445236517602603,crawler_emidigitalcontent__00602438560905_IDA622000257_R1,valid
youtube_dsr__A376269268101338,crawler_emidigitalcontent__00602448305756_MYMA12200044_R1,invalid
crawler_symphonic_ftp__197077539073_1_1_QZTV32225569,spotify_apidsr__2AgdGjC0oatOoVa8jEjTRZ,invalid
spotify_apidsr__1QxvplazMcDbnHE2RNPL76,spotify_apidsr__4bSNtlKTNFy9gHSbd3mdUw,invalid
spotify_apidsr__2UcYe3kTsz2wKBbmMVP7fc,crawler_believe__43117473,invalid
spotify_apidsr__1Q4TDkNVdrQg6Vbpqyk8jZ,spotify_apidsr__0PezvOkz7ln68nI4D0CJ3x,valid
youtube_dsr__A240740331131947,youtube_dsr__A852795146621023,valid
crawler_ppm_xls__26974,crawler_believe__5922948,valid
crawler_believe__40820096,crawler_247__3610155544228_MYNR11400543,valid
youtube_dsr__A671796679119583,apple__832378905,valid
spotify_apidsr__5ZYWD6775jomr8XAdui6g8,apple__1533572927,invalid
youtube_dsr__A582277426926252,tedald_spotify__03wvlNaxFKB9sge4U6vyPE,invalid
apple__1515247869,spotify_apidsr__2bAAj29XGc4h1G4oEGYCmg,valid
crawler_recochoku_ftp__1015349753,crawler_warnerdigitalcontent__190295203047_1_1_US5TA2000050,invalid
apple__1528121184,crawler_warnerdigitalcontent__190295196523_1_2_JPWP02070476,valid
spotify_apidsr__1CHodMVOFt8KxvhRbeFjCG,youtube_dsr__A416294804259067,invalid
spotify_apidsr__3LuDe41B7hRMdmMG8oFea6,crawler_recochoku_ftp__1014604311,invalid
youtube_dsr__A544499988480965,spotify_apidsr__3ICcPDrOe3UJjgB7QZB4D7,invalid
apple__1528439532,crawler_recochoku_ftp__1022508678,invalid
crawler_recochoku_ftp__1017655102,crawler_recochoku_ftp__1024101507,invalid
apple__1528951139,crawler_fuga__4543807211690_1_7_JPM402250888,invalid
crawler_recochoku_ftp__1014036942,crawler_recochoku_ftp__1024101651,invalid
youtube_dsr__A326480475127388,itunes_dsr__1515404862,valid
youtube_dsr__A686934835825929,crawler_recochoku_ftp__1020164214,invalid
spotify_apidsr__0q6KQJv11Wc6Gsq6vsdIoP,apple__1517582106,invalid
crawler_fuga__4543807211119_1_9_JPM402250659,spotify_apidsr__3a8MPi186fGiwOIluGzuAv,invalid
crawler_fuga__4543807211706_1_7_JPM402250888,spotify_apidsr__3zlIaRlW93F4Ev0JTlV7C3,invalid
youtube_dsr__A533037007687833,crawler_recochoku_ftp__1015066560,invalid
amazon_dsr__B0896TLXJ9,crawler_recochoku_ftp__1013877569,valid
crawler_recochoku_ftp__1023839569,spotify_apidsr__1fmNWiZKZem2lMBBlLKW8d,invalid
youtube_dsr__A980347949226227,spotify_apidsr__0roEb8u7OLHy6txxRwCvuL,valid
spotify_apidsr__6J4daZkdwkyHrEKAfpnfP4,youtube_dsr__A635105857809212,valid
crawler_emidigitalcontent__08804775156694_KRA382100316_R1,itunes_dsr__1550034890,valid
youtube_dsr__A995254486837789,tedald_spotify__7xTOqnsOV6qHBPWoCWpzGM,valid
youtube_dsr__A277656233815796,spotify_apidsr__5iIpbD34k4wnuRMZDNnuWf,valid
crawler_recochoku_ftp__1018449653,crawler_emidigitalcontent__00602438880416_KRMIM2135068_R4,valid
spotify_apidsr__7xTOqnsOV6qHBPWoCWpzGM,youtube_dsr__A631691646419654,valid
youtube_dsr__A668299562627847,spotify_apidsr__7nU5n81zzFTulnuUQ4A3aK,invalid
spotify_apidsr__65zzP5hlRTWKR8lVdVBzW4,spotify_apidsr__6kqFMHCgBnO9JklK0Dcvz1,invalid
spotify_apidsr__34nKwchpFcqVcEM53Pm6CG,youtube_dsr__A844619171691252,valid
crawler_symphonic_ftp__192650676343_1_5_USLZJ2149019,spotify_apidsr__6MXrerCBbVSJfdhR1nQ1Qk,valid
amazon_dsr__B08V8HTJYL,youtube_dsr__A343374755865538,valid
crawler_yle__618d136b8b357d01b4420d73,crawler_recochoku_ftp__1016048599,valid
youtube_dsr__A357287063944102,crawler_recochoku_ftp__1019548480,valid
crawler_fuga__8804775156694_1_1_KRA382100316,spotify_apidsr__6rgZZSh5xj3ZOhIp48bPIj,invalid
spotify_apidsr__1zG4D2RuIwUyqzIUJCQxkK,spotify_apidsr__5Cq8yg5UPlMK6K4b8AVmpQ,valid
crawler_cdbaby__TR0007624535,crawler_believe__44018890,invalid
tedald_spotify__6n8ZK7oAli2VafkeHjJL3L,spotify_apidsr__0lkY5rEfwE3xRSzCTUadPo,invalid
crawler_believe__32817427,youtube_dsr__A327028363058886,invalid
youtube_dsr__A604398215194466,crawler_believe__44416171,invalid
spotify_apidsr__1yexxKK0JJ0f9aPCRO8viY,crawler_new247__IDA401401818,invalid
crawler_emidigitalcontent__00602537970483_IDC300101627_R3,crawler_cdbaby__TR0008200882,invalid
crawler_warnerdigitalcontent__190295008901_1_1_IDC302010459,spotify_apidsr__3Gupp8x0uDuRyzBwQfxGgC,invalid
crawler_believe__39701786,youtube_dsr__A304350156334841,invalid
crawler_warnerdigitalcontent__190296345852_1_1_IDC302110870,apple__1475313945,invalid
spotify_apidsr__4etettZQkGC0Ovd5MSXT1o,apple__1217779829,valid
tedald_spotify__7xB00dU6lY0kKbgk9y2hum,crawler_ingrooves__USQY51726463191515291875,invalid
spotify_apidsr__4KIaEMg3i2vZMKJ5PlYDbr,youtube_dsr__A173554041127539,invalid
crawler_warnerdigitalcontent__190296285967_1_1_IDC302111001,youtube_dsr__A674872961989494,invalid
youtube_dsr__A431704199229698,apple__1531842602,invalid
crawler_believe__36840085,youtube_dsr__A314404983838694,invalid
spotify_apidsr__2h6vhVfFwEKJfYCfUH08KD,crawler_selmi_ftp__15aad86be9c496a2fd6d8e72f6a7cff8,invalid
crawler_ppm_xls__2289200,crawler_warnerdigitalcontent__190295084899_1_1_IDA881911869,invalid
youtube_dsr__A209456437724461,youtube_dsr__A448739931948287,invalid
spotify_apidsr__08mWrVOMdEdaTRATREynU6,youtube_dsr__A938455577513268,invalid
apple__1502605446,crawler_believe__36573552,invalid
youtube_dsr__A525880878284695,youtube_dsr__A536171332435649,valid
crawler_new247__BET231632476,apple__1129768211,invalid
crawler_ingrooves__USA2P1675342889326722748,crawler_new247__BET231632565,invalid
spotify__4w1OJoj8hPhLMlvUIXBZwk,spotify_apidsr__1mfZ1qGnDNR6ttDYNpc7kp,valid
spotify_apidsr__0aQ2nDAS1Rtmwka07Zg7kQ,spotify_apidsr__4KqekbjwPhdnKi8V4D2sD7,invalid
crawler_kontor__7630037941132_BET231632489,apple__1120835863,invalid
crawler_sonydigitalcontent__A10328E0008601302W,crawler_kontor__7630037947172_BET231632694,invalid
crawler_new247__FR10S1724333,crawler_prosieben_commercial_s3__739B49BE-50CC-4B41-8335-CB05E3DD8B48,invalid
crawler_new247__BET231632592,crawler_247__848033056973_QMVRR1636027,invalid
crawler_recochoku_ftp__1018670783,apple__1185130559,invalid
spotify_apidsr__4aLoSfvs38ml3ZKj9qzZtI,crawler_sonydigitalcontent__A10328E0007989900I,invalid
youtube_dsr__A218229540493321,spotify_apidsr__0izFvE5YnJ7pr8YPN3HalU,invalid
crawler_247__886445831344_USWD11676311,youtube_dsr__A653114706784739,invalid
spotify_apidsr__262C8FAx8aNHEuJDevygpN,crawler_cupula__0889966716138_1_31_GBPS81530647,invalid
spotify_apidsr__1MEksQYflgNRB8zAa8xADo,spotify_apidsr__7wudW9V9kauSa5H5nhcwFl,invalid
crawler_believe__29290879,crawler_sonydigitalcontent__A10328E0007912238F,invalid
apple__1114086693,apple__1249366489,invalid
tedald_spotify__1rftqDb3m4D8PU9layfHbX,spotify_apidsr__600TEMCRqtGU9ABjTydSrM,invalid
apple__1149404776,scpp__10188533524,invalid
crawler_247__3614970844358_BET231651253,spotify_apidsr__1w0V3d2KHDXN4qqe5Lmlxp,invalid
apple__1106052661,spotify_apidsr__5egZLT4xFhUFk7W1EfDf0X,invalid
spotify_apidsr__3y4QULLTicSwnL1wqqhrCm,youtube_dsr__A270461373056175,valid
youtube_dsr__A112644943382222,spotify_apidsr__1mOimqQU4ocKrwgq0bXaqH,valid
crawler_cupula__4894859006834_1_1_HKG742115600,youtube_dsr__A449295530358411,valid
spotify_apidsr__4nAv07vMcyBZWqMfnakHu0,crawler_sonydigitalcontent__A10328E00071604661,invalid
spotify_apidsr__2U7TxmAnVGc0ybBxzuEQDg,spotify__5RMpqwR5ySz2NyWUxr1nNu,invalid
spotify_apidsr__0z3eCJ7hQDLKeWQloZFw3K,crawler_247__735509821312_USCBK1411121,invalid
crawler_247__3614596880471_BET231651024,youtube_dsr__A412537363578704,invalid
spotify_apidsr__2pMjgFyLG8o6oiGmzw9wbW,spotify_apidsr__3XzI1CZsN0Lq0Q4CNiIFFS,invalid
crawler_kontor__4260165746915_DEY371401795,crawler_247__889176713187_QM6MZ1457213,invalid
spotify__7a5eiCCDrjHCEDtoK1s8Mz,crawler_247__4260165745239_DEY371401772,invalid
crawler_new247__FR4GL1083395,crawler_247__886444854580_CAV161400034,invalid
crawler_kontor__4260359620359_DEHK91475250,crawler_sonydigitalcontent__A10328E0007249949Z,invalid
crawler_believe__8864536,spotify_apidsr__4U9geB0uGfjBWiBCnvrrca,invalid
spotify_apidsr__4Syww9Vkkq7BcTdaJw6Isg,crawler_247__5055462911314_GB5L61410353,invalid
crawler_warnerdigitalcontent__825646203338_1_7_CAV161300016,spotify_apidsr__6DPMDiJqoJkBgoqWPsRpW0,invalid
crawler_247__8718011302755_NLAX61492829,spotify_apidsr__2kvlFDQTRbLlPwf3H4Onom,invalid
crawler_recochoku_ftp__1015332134,crawler_gdeasia__2049888,invalid
apple__895536652,crawler_247__889176418181_QM6MZ1489550,invalid
spotify_apidsr__7s02y5cn9ulk0Wg8JmHyCi,tedald_spotify__0CseH2YKVADm3Q2HkyxcRk,invalid
spotify_apidsr__5S2QZqLHusTTR4K6WP9qhO,crawler_ascap_apmmusic__LKY_LKY_0034_03001,invalid
crawler_247__3610157969784_ES54I0327493,apple__1509645226,invalid
crawler_ascap_apmmusic__LKY_LKY_0034_00301,crawler_247__5055760364904_GBW371400228,invalid
spotify_apidsr__3VaziKpkgfKSeq8uj5eURH,crawler_sonydigitalcontent__A10328E0007346551S,invalid
spotify_apidsr__0fpGPwyNnYLwNdAraJWOxP,itunes_dsr__1474685434,valid
crawler_symphonic_ftp__193436171243_1_1_QM24S1923377,youtube_dsr__A869299737528255,valid
spotify_apidsr__1Adhz5VVDZxhojOLfQQUxa,youtube_dsr__A144455650391078,valid
crawler_fuga__193436171243_1_1_QM24S1923377,youtube_dsr__A513796170009706,valid
amazon_dsr__B07VQ9ZTTW,apple__1474685434,valid
crawler_kontor__848033086918_QMVRR2030040,spotify_apidsr__6JPzYNwpKE0tBPQ2wFlISJ,invalid
scf__6428138_0,youtube_dsr__A511771166922253,valid
tedald_spotify__2op6jcALe2dv5paEbfJdiX,apple__1488409326,invalid
apple__1287153965,amazon_dsr__B07ZS7TSTX,invalid
crawler_new247__USQY51019808,youtube_dsr__A233065843533249,invalid
apple__1543827789,youtube_dsr__A612435761327610,invalid
crawler_emidigitalcontent__00050087463571_USWD12096167_R1,spotify_apidsr__6AmHv0gZGldPNb98rfsho2,invalid
itunes_dsr__1487738283,crawler_ingrooves__UKACT1666348889326621362,invalid
crawler_beatportsnippets__8389469,spotify_apidsr__0B3QfegzMOUVemcGUSmwHM,invalid
apple__1488409319,apple__1487751584,valid
spotify_apidsr__5paYMiBobkIAbupYKaMSnk,amazon_dsr__B07YHVDFHF,invalid
youtube_dsr__A773849720051449,youtube_dsr__A781200013059841,invalid
crawler_mediasetitalia__1718510,itunes_dsr__1485622596,valid
apple__1487751270,spotify_apidsr__1jWPDrWmTU6KQJoxNJwGjV,invalid
crawler_vimusica__IVOX-CD_IVOX_CD_170_IVOX_CD_170_003,crawler_nrkcommercialdma_ftp__NONRE400851HD0001,invalid
spotify_apidsr__1ELVwRoIbSGmKXcwwyrbFr,crawler_fuga__5057272014605_1_1_UKACT1678711,valid
spotify_apidsr__6B8dN9jTgZcS40yYdcxaCo,spotify_apidsr__7Gc4uCdRXfocNJAxa8jM3L,invalid
spotify_apidsr__13Oh5ZHURLJH6kacKLU5Fu,apple__1490514568,invalid
apple__302027468,crawler_ascap_megatrax__INX170_12,invalid
apple__1488409714,apple__1487752159,valid
crawler_247__00602527502328_MYUM71001983,crawler_emidigitalcontent__00602508623363_MYUM71001983_R10,valid
tedald_spotify__20w4M44HjzyUB7xq3FNAHh,tedald_spotify__6sQPb0OMUbefg9xFlhfEnJ,valid
tedald_spotify__7dyGYrxjeQIsQiRQZkoQRp,crawler_247__00602537226344_MYUM70900421,valid
apple__1442815623,crawler_emidigitalcontent__00602527042978_MYUM70900421_R1,valid
youtube_dsr__A661171943413985,youtube_dsr__A909727424432416,valid
spotify_apidsr__20w4M44HjzyUB7xq3FNAHh,crawler_gdeasia__1339209,valid
apple__1442656326,crawler_247__106546991,valid
apple__1507275269,spotify_apidsr__4QzFLalAif36ym6sK6JiIV,valid
spotify_apidsr__3Sk6YvHmqiZT6Q3yjUafsj,spotify_apidsr__7dcXoEhQXXAIx1q4aklDVU,valid
crawler_emidigitalcontent__00602527043036_MYUM70900421_R5,crawler_247__00602527042978_MYUM70900421,valid
crawler_gdeasia__1188660,tedald_spotify__4cTrlIyFvZLlvCcsMKfEtK,valid
crawler_gdeasia__515825,crawler_247__106146490,valid
apple__1442238046,spotify_apidsr__4cTrlIyFvZLlvCcsMKfEtK,valid
crawler_emidigitalcontent__00602537226344_MYUM70900421_R2,spotify_apidsr__6sQPb0OMUbefg9xFlhfEnJ,valid
youtube_dsr__A601340237207233,crawler_247__00602537384280_MYUM70901424,valid
crawler_247__00602527043036_MYUM70900421,spotify_apidsr__7dyGYrxjeQIsQiRQZkoQRp,valid
spotify_apidsr__7FvbTJwSrhmQZD6MsDjutk,crawler_warnerdigitalcontent__190295085193_1_5_IDA881912206,invalid
spotify_apidsr__3NrFEhcRZZnjjRz9oneqnA,apple__1442349577,valid
crawler_ppm_xls__2237219,crawler_selmi_ftp__9ade9f59c577ecdab140f6156057a736,invalid
spotify_apidsr__3gvuLwO0eZWpzP1FBBkKML,youtube_dsr__A631731174396092,invalid
spotify_apidsr__6YhRK0sDBodXQgTJaSrTvo,spotify_apidsr__4URhYCWfQFBuX9Ijpv04ya,invalid
crawler_ingrooves__USQY51726554191515291967,spotify__0q5E0X4njZRuUjWXApSVNN,invalid
crawler_emidigitalcontent__00602537788408_MYUM71400033_R30,spotify_apidsr__0iRpsHNA8NtJFLZEZgzETX,invalid
crawler_yle__60456249b7cc3b01684ec9fa,spotify_apidsr__3ftIaNoaMwo0Md2vqUq8tL,invalid
youtube_dsr__A811347772564703,apple__1217698238,invalid
spotify_apidsr__3OQZWmXjWXuIHkJ945y5VA,crawler_gdeasia__1580582,invalid
youtube_dsr__A418667715086002,youtube_dsr__A840201171207095,invalid
youtube_dsr__A813329352892342,crawler_247__00602537234844_MYUM80000512,invalid
crawler_believe__45224714,youtube_dsr__A276578784036280,invalid
apple__885317613,crawler_universaldigitalcontent__00602537788408_2_11_MYUM71400033,invalid
spotify_apidsr__0q5E0X4njZRuUjWXApSVNN,crawler_selmi_ftp__f4c74fb7dd2d6a602ada7430a9c8fd99,invalid
crawler_warnerdigitalcontent__190295084714_1_3_IDA881911675,crawler_believe__45641884,invalid
tedald_spotify__6aQ0OA68nwsItJnWpID8MR,youtube_dsr__A515612283044396,valid
crawler_believe__45642057,spotify_apidsr__4Il9bHPzzMRwV4RiRL40a8,invalid
youtube_dsr__A716410742702558,crawler_believe__45224408,valid
crawler_warnerdigitalcontent__825646156177_1_1_IDAA21400636,apple__573126640,invalid
crawler_believe__34134827,youtube_dsr__A542264465329807,valid
youtube_dsr__A553491039590304,spotify_apidsr__5MofaI9zhEBle5MBgXI1Vd,valid
itunes_dsr__1542734625,crawler_emidigitalcontent__00602435614250_KRA492001345_R2,valid
tedald_spotify__0CnpSTdL9l5vQM4YnzXtyo,crawler_theorchard__888272071962_1_2_KRA492001345,valid
crawler_emidigitalcontent__00602435626901_KRA492001345_R2,itunes_dsr__1569286889,valid
youtube_dsr__A743118551032952,crawler_yle__603619c949a54b015ff37023,valid
apple__1542734625,crawler_recochoku_ftp__1015089260,valid
crawler_usen_ftp__JACA-5663-01-007,crawler_usen_ftp__JACA-5661-01-007,valid
crawler_usen_ftp__JACA-5665-01-007,crawler_usen_ftp__JACA-5729-01-006,valid
crawler_recochoku_ftp__1021999897,youtube_dsr__A631713787231412,invalid
crawler_usen_ftp__JACA-5624-01-001,crawler_recochoku_ftp__1021977399,invalid
spotify_apidsr__0CnpSTdL9l5vQM4YnzXtyo,youtube_dsr__A590216201544776,valid
youtube_dsr__A792575425104895,youtube_dsr__A883539693432362,valid
crawler_digdis__4065328049724_1_1_DEH742208269,spotify_apidsr__6suGJZFaG2urJdYwDNJrfI,valid
crawler_new247__GBQRF1204986,crawler_theorchard__887396551398_1_16_GBQRF1204986,valid
crawler_247__38870632,apple__295348276,valid
crawler_247__48537895,crawler_new247__USUM70840966,valid
spotify_apidsr__0jpeVJ74RTd2liFj2mfji9,crawler_247__40701837,invalid
spotify_apidsr__5FU7BiDrrYJlwMkuYmWSdT,youtube_dsr__A173262137186902,invalid
spotify_apidsr__2TtXG0EkRYTP2gdYSvOt5i,crawler_247__79745829,invalid
spotify_apidsr__3EO9UcjGjEiDcPKFVyrwfD,crawler_247__40647752,valid
crawler_247__39538802,youtube_dsr__A407807769301746,invalid
crawler_247__887396365902_GBQRF1204986,scpp__22030003204572,invalid
crawler_247__96116397,youtube_dsr__A548926036391305,invalid
crawler_247__37868673,scf__337074_0,valid
crawler_247__39817852,crawler_247__37874681,valid
crawler_247__40680370,crawler_theorchard__887396365902_1_14_GBQRF1204986,invalid
crawler_247__37862563,crawler_247__887396551398_GBQRF1204986,invalid
crawler_247__887845331823_GBQRF1204986,crawler_247__38868662,invalid
crawler_universaldigitalcontent__00602517884595_1_6_USUM70840966,crawler_umgna__00602517884595_1_6_USUM70840966,valid
crawler_247__40473741,youtube_dsr__A419127897686467,valid
crawler_247__00602517884595_USUM70840966,apple__1451766585,valid
crawler_247__38904613,crawler_247__38902713,valid
spotify_apidsr__0BITpyz82QcpGQSMVkaZ9L,crawler_247__40675633,valid
apple__1529557460,spotify_apidsr__22qqToXc5l7Wkh9GcVTcet,valid
youtube_dsr__A988766502226774,manual__5fe9d4ef68a181d9a2429024,valid
youtube_dsr__A269517875581200,apple__1486288329,valid
spotify_apidsr__5vAVW6TZCRRjOu1IBXy4tz,spotify_apidsr__2i5OQ7L1Yf5BEvfczFTiHj,invalid
crawler_dittomusic_ftp__1349851,apple__1450310522,invalid
crawler_emidigitalcontent__00602507285319_NOUM71900036_R2,crawler_recochoku_ftp__1012751422,invalid
spotify_apidsr__3R7wqqXfRmHi37FqBJh8oa,crawler_warnerdigitalcontent__5057801090728_1_11_UKG8V1801419,invalid
apple__1277799248,spotify_apidsr__08JL0pSG6e92M69af87ssr,invalid
spotify_apidsr__6XtCmwkb2vGLufvzZafHL9,crawler_believe__19190598,invalid
scf__3893305_0,crawler_recochoku_ftp__1011444289,invalid
crawler_cdbaby__TR0005345696,spotify_apidsr__08iOaHLbfJGJKv1i0jtDZU,invalid
spotify_apidsr__02m73eNSdSHfgF3Uo4FRYg,spotify_apidsr__1ZQtcG3SYvKHBZNL1OSBgT,invalid
spotify_apidsr__0OWW7X1HiVy9fTjfNeE6Rx,spotify_apidsr__6uFiRfa8vCavrDEbeVCJpE,invalid
crawler_sonydigitalcontent__A10328E0008347862A,crawler_believe__23734945,invalid
crawler_recochoku_ftp__1011696602,spotify_apidsr__4Hvci5uv5rvduhl3Rl1tXN,invalid
spotify_apidsr__3rF4iUWgCbm3cs0u8bQj8h,spotify_apidsr__6gkMaCvX76NbfW9ytascp3,invalid
crawler_new247__USQY51726977,spotify_apidsr__6VY9DXRyQOzACGR3ntwniL,invalid
spotify_apidsr__36IrrwWSZEUHkISIoZBrFp,spotify_apidsr__67gceUeNg4fmqcRJabuK4A,invalid
spotify_apidsr__5TZcUTtWhdUtsP02LGKi8w,spotify_apidsr__6YoWL5UbfjJ2afBSMgyqEH,invalid
spotify_apidsr__11kwVkABtXeyq7PGxNw931,apple__1216872116,invalid
crawler_new247__USCBK1711465,crawler_recochoku_ftp__1011414581,invalid
youtube_dsr__A237283320997944,crawler_believe__18710798,invalid
crawler_247__859720019645_TCACY1753675,crawler_recochoku_ftp__1017396741,invalid
spotify_apidsr__7DbG1ic3eHXSbZlKzOSR0P,youtube_dsr__A784317982790293,valid
crawler_sonydigitalcontent__A10328E00053800442,youtube_dsr__A356529218202705,invalid
crawler_digdis__4025859059371_1_3_ITBN41106074,apple__468486177,invalid
apple__1460958903,crawler_pias__0698458027481_1_15_GBCMJ0816082,invalid
spotify_apidsr__5jKk8bLovz3qLhV6LNJOba,apple__1466974930,invalid
crawler_fuga__5055623418225_1_9_NLRD51424101,crawler_247__1879382,invalid
crawler_theorchard__885686984819_1_20_GBQRF0814059,crawler_wmg__5099944456450_00011,invalid
youtube_dsr__V-2KrE7D1ls,crawler_idol__86838,invalid
spotify_apidsr__29lNT208Z2p9Qmr1UPPwRV,crawler_247__3614591545184_FR2X41581925,invalid
spotify_apidsr__6vEjAnBANcryHeCKVv9fAt,crawler_247__885686582213_USA371200457,invalid
spotify_apidsr__4pYKuTxGIAkgICQDtcIPCw,crawler_247__3610155205518_FR4GL1047255,invalid
crawler_believe__20782311,scpp__10143062794,invalid
crawler_247__829410538572_USKFR0400385,apple__315298194,invalid
spotify_apidsr__2DSqAIFrSGPik3QooL6syu,crawler_247__263375_NLG620409480,invalid
spotify_apidsr__4Azpnu81FNhcKykDVjrkM8,apple__1382538588,invalid
spotify_apidsr__7HB2PmbvxAif4NxYoFB8oZ,crawler_nrkcommercialdma_ftp__NONRO101239CD0012,invalid
crawler_awal_ftp__5054526314245_1_4_GBUEB1800034,youtube_dsr__A717052876939949,invalid
crawler_247__4250618872308_TCABJ1223902,crawler_fuga__3616551719932_1_10_DGA062039379,invalid
youtube_dsr__A956584441599964,crawler_new247__ATM961613911,invalid
crawler_emidigitalcontent__00028948366309_GBGRH1500046_R7,spotify_apidsr__2tTEBTRnkkW4hK5DZLeOK3,invalid
crawler_fuga__5055623542432_1_2_NLRD51424101,spotify_apidsr__2ageNiPiwPcpUnWczuqqdA,invalid
crawler_cupula__4894859039399_1_1_HKG732107032,spotify_apidsr__7K23UBH5LW7RklBMwxeqYQ,valid
spotify_apidsr__2lIoA83qnjBe90SiA6tLr4,spotify_apidsr__6pZddHGlvJPMZ810ANZP47,valid
youtube_dsr__A405262108790858,spotify_apidsr__5lKlB8jbHaijHx3bKI5Lgt,valid
spotify_apidsr__0XCqstkB6tSr2a7zwq5YH6,youtube_dsr__A222296589159465,valid
youtube_dsr__A573870081265776,youtube_dsr__A946974600170043,valid
spotify_apidsr__5atIefMi5vDNGOSr4JjS3t,crawler_cupula__4894859016000_1_2_HKG732105037,valid
spotify_apidsr__4MqQWbOWzbOung1QXGJoCG,spotify_apidsr__6f51S2aZIdZeZX0f89WVBz,valid
crawler_cupula__4894859016000_1_1_HKG732105036,youtube_dsr__A462585741692397,valid
spotify_apidsr__1CshhIVXqYkObgVPyWwlY1,youtube_dsr__A674783000802097,valid
crawler_cupula__4894859039399_1_2_HKG732107033,spotify_apidsr__5EvAuVHCNhu5xnAKGqemfL,valid
youtube_dsr__A490523012060500,youtube_dsr__A480600356510526,valid
crawler_cupula__4894859039399_1_3_HKG732107034,youtube_dsr__A728716075856105,valid
crawler_recochoku_ftp__1016353281,spotify_apidsr__3aStyeJGQeryA4MM7uYOTN,valid
crawler_emidigitalcontent__00602508932922_NLZ542000359_R1,apple__1093087785,invalid
spotify_apidsr__3EqNw2UafMjyG1cLU3Ban1,crawler_believe__33283927,invalid
youtube_dsr__A353968625176728,tedald_spotify__4wBzvSmLXZTrZw6SPgbz4N,invalid
scf__3840382_0,crawler_believe__14982572,invalid
crawler_believe__14982574,apple__1500955829,invalid
